5.25,301
7.5,302
8.05,303
3.9,304
2.5,305
3.6,306
4.15,307
6.95,308
6.65,309
9.45,310
8.35,311
12.5,312
8.85,313
7.75,314
7.5,315
5.85,316
5.3,317
6.15,318
6.65,319
4.45,320
7.5,321
5.25,322
6.65,323
4.75,324
7.5,325
8.6,326
13.65,327
4.7,328
6.4,329
9.2,330
9.15,331
6.4,332
8.85,333
5,334
5.55,335
7.5,336
11.1,337
10.25,338
10.55,339
6.65,340
6.4,341
4.7,342
5.85,343
5.3,344
6.4,345
7.75,346
8.05,347
6.95,348
9.15,349
10.3,350
11.4,351
9.45,352
13.85,353
13.65,354
13.9,355
14.45,356
11.95,357
10,358
13.9,359
13.35,360
13.6,361
7.75,362
8.6,363
6.95,364
8.9,365
5.55,366
10.25,367
15.25,368
18.9,369
19.75,370
13.9,371
9.2,372
8.35,373
7.8,374
8.9,375
14.45,376
15.6,377
12.25,378
11.15,379
10,380
13.05,381
14.7,382
11.4,383
8.9,384
11.65,385
10,386
10.3,387
7.2,388
9.7,389
12.25,390
13.05,391
12.5,392
14.7,393
12.5,394
9.45,395
13.9,396
11.95,397
10.55,398
11.95,399
9.45,400
11.95,401
13.9,402
11.95,403
11.95,404
12.25,405
16.95,406
18.65,407
12.5,408
15.55,409
16.65,410
15.25,411
16.35,412
14.7,413
11.95,414
12.25,415
11.95,416
13.6,417
11.95,418
12.2,419
14.4,420
14.2,421
15.25,422
13.9,423
15.55,424
15.25,425
15.25,426
15.55,427
16.95,428
16.9,429
19.2,430
22.8,431
22.75,432
18.3,433
18.6,434
19.45,435
19.7,436
19.45,437
18.65,438
19.75,439
15.55,440
17.5,441
21.65,442
21.95,443
18.05,444
16.65,445
17.5,446
20,447
16.65,448
15,449
17.5,450
14.45,451
16.1,452
17.2,453
16.95,454
17.5,455
16.65,456
17.25,457
18.05,458
18.05,459
16.1,460
18.05,461
20.25,462
19.7,463
16.1,464
17.8,465
18.9,466
22.8,467
24.4,468
21.95,469
21.95,470
22.5,471
17.2,472
19.45,473
18.85,474
20,475
21.4,476
15,477
16.15,478
19.75,479
14.45,480
15,481
15,482
15.85,483
16.95,484
13.35,485
16.4,486
18.05,487
17.25,488
19.15,489
19.75,490
21.4,491
21.1,492
20.85,493
19.15,494
17.2,495
16.35,496
16.95,497
21.1,498
16.65,499
17.8,500
20.3,501
19.15,502
19.15,503
13.9,504
16.4,505
19.45,506
16.4,507
20,508
16.95,509
14.7,510
13.6,511
13.35,512
12.75,513
17.2,514
15,515
11.1,516
16.1,517
11.35,518
9.7,519
9.7,520
13.6,521
14.15,522
15,523
13.85,524
17.5,525
17.2,526
14.7,527
11.1,528
10.55,529
12.5,530
13.3,531
11.35,532
12.2,533
11.7,534
12.5,535
8.9,536
11.4,537
8.1,538
8.6,539
9.45,540
9.45,541
8.6,542
9.15,543
10,544
10.85,545
12.5,546
11.95,547
10.8,548
12.5,549
6.4,550
4.45,551
3.35,552
6.15,553
8.35,554
9.2,555
9.75,556
8.6,557
7.2,558
6.4,559
8.6,560
11.95,561
10.55,562
13.05,563
11.95,564
5.85,565
5.85,566
6.9,567
3.05,568
5.55,569
9.75,570
8.6,571
9.2,572
12.2,573
10.55,574
9.75,575
8.9,576
7.8,577
8.35,578
9.15,579
8.9,580
10.3,581
6.4,582
6.1,583
6.1,584
4.45,585
3.9,586
8.65,587
5.55,588
4.45,589
8.35,590
6.95,591
3.6,592
5.55,593
4.7,594
5,595
5.55,596
8.6,597
9.4,598
7.75,599
3.9,600
0.55,601
2.5,602
2.75,603
3.05,604
3.35,605
4.15,606
3.85,607
3.6,608
0.55,609
4.45,610
6.1,611
6.1,612
6.1,613
8.9,614
7.5,615
6.1,616
4.75,617
6.4,618
5.85,619
5.55,620
3.85,621
1.95,622
6.4,623
6.65,624
2.75,625
1.1,626
1.65,627
0.25,628
-2.5,629
1.4,630
6.35,631
4.4,632
1.65,633
-1.65,634
1.4,635
1.65,636
3.65,637
3.9,638
5.55,639
7.5,640
5,641
4.7,642
4.15,643
3.05,644
3.3,645
3.9,646
2.2,647
4.2,648
4.15,649
0,650
3.35,651
6.4,652
8.6,653
5.55,654
6.35,655
7.8,656
9.15,657
4.2,658
1.95,659
6.95,660
8.6,661
5,662
6.4,663
11.1,664
7.8,665
6.95,666
4.45,667
5.55,668
4.45,669
5.55,670
6.95,671
3.9,672
5.55,673
6.35,674
5.3,675
6.95,676
12.5,677
6.1,678
1.95,679
2.5,680
2.5,681
6.15,682
7.2,683
5.3,684
3.65,685
3.35,686
8.6,687
5.55,688
6.4,689
7.8,690
8.05,691
8.35,692
6.65,693
7.8,694
8.35,695
5.55,696
3.6,697
6.4,698
4.75,699
6.65,700
7.25,701
8.6,702
11.95,703
11.95,704
6.65,705
5.55,706
10,707
5,708
5.85,709
9.4,710
14.75,711
13.6,712
8.65,713
7.2,714
12.75,715
17.5,716
9.7,717
5.85,718
10,719
10.25,720
13.6,721
10.3,722
9.45,723
10,724
10.85,725
10.3,726
8.85,727
4.7,728
5.3,729
5.25,730
11.35,731
12.25,732
13.6,733
11.4,734
10.55,735
16.4,736
18.3,737
15.85,738
12.2,739
15.55,740
9.15,741
10.8,742
13.35,743
17.5,744
14.7,745
18.9,746
18.6,747
16.15,748
15,749
10.55,750
11.65,751
13.05,752
18.05,753
11.4,754
10.85,755
7.5,756
11.95,757
13.35,758
11.4,759
13.6,760
13.9,761
13.05,762
16.4,763
11.35,764
10.85,765
12.8,766
10.25,767
14.15,768
11.1,769
10.8,770
13.05,771
15,772
12.2,773
12.75,774
14.45,775
11.4,776
10.55,777
11.1,778
17.5,779
15,780
14.45,781
17.2,782
16.65,783
16.65,784
16.95,785
16.7,786
15,787
12.75,788
14.2,789
20.3,790
15.25,791
13.6,792
13.85,793
15.25,794
16.15,795
18.6,796
19.45,797
15.25,798
15.3,799
16.4,800
16.65,801
15.85,802
18.9,803
18.3,804
18.6,805
18.05,806
17.5,807
18.05,808
17.5,809
16.65,810
13.6,811
16.65,812
20,813
19.45,814
18.3,815
17.25,816
18.9,817
16.1,818
17.75,819
18.3,820
18.05,821
19.15,822
19.15,823
16.9,824
16.1,825
14.45,826
15,827
18.6,828
18.9,829
17.2,830
18.05,831
16.65,832
18.9,833
18.05,834
15,835
15,836
14.45,837
17.8,838
16.95,839
21.15,840
18.6,841
18.05,842
19.75,843
20.85,844
12.2,845
13.6,846
15.55,847
17.25,848
18.35,849
17.2,850
19.7,851
16.1,852
17.5,853
19.45,854
13.6,855
13.6,856
13.05,857
14.45,858
17.8,859
13.65,860
15.25,861
18.05,862
14.75,863
14.75,864
14.15,865
16.7,866
16.1,867
12.2,868
13.05,869
12.2,870
14.45,871
14.15,872
15,873
15.55,874
14.15,875
18.05,876
17.8,877
20.8,878
16.7,879
12.5,880
11.35,881
14.2,882
12.75,883
10,884
13.35,885
11.7,886
12.5,887
13.05,888
13.9,889
14.2,890
12.2,891
13.05,892
13.65,893
12.75,894
4.45,895
6.95,896
11.1,897
13.9,898
13.65,899
13.05,900
14.4,901
9.7,902
11.7,903
9.15,904
7.2,905
6.95,906
6.35,907
5.55,908
6.95,909
8.05,910
6.65,911
8.6,912
8.9,913
11.65,914
10.55,915
10.25,916
8.35,917
10.3,918
11.35,919
10.85,920
10.55,921
8.6,922
9.15,923
7.8,925
11.1,926
9.45,927
10.85,928
9.75,929
9.15,930
11.35,931
11.1,932
9.7,933
8.9,934
8.35,935
10,936
8.35,937
8.05,938
10.6,939
8.05,940
4.4,941
3.35,942
1.95,943
2.25,944
2.8,945
3.35,946
4.7,947
9.15,948
7.5,949
3.9,950
4.15,951
6.95,952
3.85,953
3.05,954
2.5,955
5.3,956
6.35,957
5.85,958
4.15,959
3.65,960
3.65,961
1.95,962
0.3,963
3.35,964
4.2,965
7.2,966
6.4,967
2.2,968
0.3,969
1.95,970
1.1,971
5,972
6.9,973
9.7,974
5.55,975
3.9,976
3.05,977
1.4,978
2.2,979
3.65,980
1.95,981
0.8,982
1.65,983
1.7,984
-0.25,985
4.2,987
2.5,988
2.5,989
3.9,990
3.6,991
3.05,992
4.4,993
5,994
4.45,995
5.25,996
7.2,997
6.1,998
6.4,999
4.45,1000
1.7,1001
0.8,1002
0.25,1003
2.8,1004
4.75,1005
5,1006
1.7,1007
3.35,1008
1.65,1009
4.2,1010
6.9,1011
8.9,1012
9.45,1013
3.6,1014
3.35,1015
3.9,1016
3.6,1017
6.4,1018
7.75,1019
5.25,1020
5.85,1021
2.5,1022
1.95,1023
0.55,1024
2.25,1025
2.2,1026
5.85,1027
5,1028
5.85,1029
1.95,1030
3.35,1031
2.75,1032
4.45,1033
5,1034
3.9,1035
3.3,1036
1.95,1037
-0.3,1038
1.4,1039
5,1040
5.8,1041
9.45,1042
8.6,1043
5,1044
5.8,1045
4.4,1046
1.7,1047
1.95,1048
2.75,1049
2.2,1050
5.85,1051
6.65,1052
2.5,1053
6.4,1054
6.4,1055
3.3,1056
5,1057
5,1058
6.4,1059
8.35,1060
8.6,1061
7.2,1062
5.8,1063
7.5,1064
8.85,1065
4.4,1066
5.8,1067
4.45,1068
5.85,1069
10,1070
12.2,1071
11.4,1072
12.5,1073
6.7,1074
7.25,1075
7.5,1076
4.45,1078
3.85,1079
4.75,1080
6.4,1081
6.95,1082
5.85,1083
5.55,1084
6.35,1085
7.2,1086
8.65,1087
5.55,1088
6.15,1089
5.25,1090
4.45,1091
5.55,1092
6.4,1093
10.3,1094
10,1095
7.5,1096
7.25,1097
11.65,1098
13.1,1099
11.65,1100
12.2,1101
13.05,1102
8.6,1103
11.65,1104
15,1105
12.25,1106
8.05,1107
9.45,1108
6.95,1109
9.2,1110
11.95,1111
16.1,1112
18.05,1113
14.15,1114
10.3,1115
9.7,1116
10,1117
9.2,1118
14.15,1119
12.5,1120
8.05,1121
10.25,1122
16.9,1123
11.65,1124
7.5,1125
9.7,1126
11.1,1127
15,1128
13.9,1129
15.25,1130
17.75,1131
19.15,1132
21.65,1133
23.9,1134
24.15,1135
16.4,1136
14.4,1137
11.95,1138
13.35,1139
11.35,1140
9.45,1141
14.45,1142
15.85,1143
14.15,1144
16.4,1145
17.25,1146
18.05,1147
12.25,1148
11.35,1149
15.85,1150
17.5,1151
15.85,1152
14.75,1153
12.5,1154
13.65,1155
12.2,1156
11.7,1157
11.1,1158
16.1,1159
12.8,1160
14.15,1161
12.2,1162
17.5,1163
15.8,1164
16.1,1165
16.95,1166
18.65,1167
20.3,1168
21.95,1169
20.85,1170
15.25,1171
12.8,1172
17.75,1173
15.55,1174
17.5,1175
17.5,1176
18.05,1177
17.5,1178
18.05,1179
17.25,1180
17.25,1181
15,1182
14.75,1183
15.8,1184
15,1185
18.85,1186
20.85,1187
16.1,1188
16.95,1189
17.5,1190
21.15,1191
20.85,1192
23.05,1193
19.75,1194
16.4,1195
17.25,1196
17.75,1197
17.2,1198
14.45,1199
14.7,1200
15.85,1201
17.5,1202
18.1,1203
19.7,1204
19.7,1205
20.55,1206
17.75,1207
16.65,1208
16.95,1209
16.4,1210
15.3,1211
15,1212
16.65,1213
17.5,1214
18.65,1215
15.3,1217
15.6,1218
20.25,1219
22.5,1220
21.1,1221
23.6,1222
24.45,1223
20,1224
16.4,1225
14.15,1226
16.15,1227
14.15,1228
14.45,1229
18.6,1230
10.85,1231
14.45,1232
12.25,1233
13.6,1234
12.5,1235
14.45,1236
13.85,1237
10.55,1238
10.85,1239
14.15,1240
15.85,1241
15.8,1242
13.05,1243
16.1,1244
11.95,1245
10.85,1246
11.4,1247
12.2,1248
13.35,1249
14.45,1250
11.15,1251
8.85,1252
8.9,1253
10.55,1254
9.15,1255
11.9,1256
10,1257
8.05,1258
8.9,1259
14.15,1260
18.3,1261
16.1,1262
11.95,1263
13.9,1264
15.25,1265
11.95,1266
11.15,1267
11.1,1268
11.7,1269
10.55,1270
10.25,1271
15.3,1272
10.8,1273
8.3,1274
8.6,1275
12.5,1276
9.45,1277
6.95,1278
3.65,1279
8.6,1280
9.15,1281
11.35,1282
9.15,1283
10.55,1284
13.3,1285
11.4,1286
11.1,1287
12.8,1288
7.8,1289
0.55,1290
-1.65,1291
-4.75,1292
-5.55,1293
-6.4,1294
-6.1,1295
0.3,1296
7.75,1297
3.05,1298
3.05,1299
4.45,1300
4.7,1301
7.2,1302
9.7,1303
9.45,1304
12.2,1305
12.25,1306
6.65,1307
6.35,1308
7.5,1309
6.1,1310
4.7,1311
3.35,1312
1.65,1313
6.95,1314
6.1,1315
5.85,1316
7.2,1317
6.65,1318
8.9,1319
9.7,1320
3.35,1321
2.75,1322
1.4,1323
0.3,1324
2.75,1325
3.05,1326
4.45,1327
9.2,1328
10,1329
12.75,1330
7.8,1331
5,1332
6.4,1333
2.25,1334
1.4,1335
1.1,1336
0,1337
1.35,1338
-0.55,1339
2.5,1340
5,1341
7.8,1342
8.1,1343
6.95,1344
7.8,1345
1.9,1346
3.35,1347
2.5,1348
4.45,1349
4.45,1350
7.5,1351
3.9,1352
5.55,1353
8.6,1354
9.15,1355
5.85,1356
5.85,1357
7.2,1358
8.05,1359
9.45,1360
9.45,1361
6.95,1362
4.15,1363
3.6,1364
3.6,1365
0.25,1366
-0.55,1367
0.55,1368
0.85,1369
-1.95,1370
-3.9,1371
-3.6,1372
-2.75,1373
0.3,1374
0.55,1375
5,1376
2.25,1377
5,1378
1.95,1379
-0.3,1380
4.15,1381
7.2,1382
6.65,1383
2.5,1384
0.55,1385
-4.15,1386
-2.5,1387
2.25,1388
4.45,1389
5,1390
2.75,1391
3.9,1392
2.75,1393
2.75,1394
1.65,1395
2.5,1396
3.1,1397
6.4,1398
6.1,1399
6.1,1400
6.65,1401
6.15,1402
3.1,1403
2.2,1404
-1.1,1405
0.3,1406
4.45,1407
6.15,1408
1.95,1409
3.05,1410
2.5,1411
5.6,1412
7.25,1413
5.3,1414
7.25,1415
8.85,1416
9.2,1417
11.95,1418
7.5,1419
8.05,1420
9.45,1421
9.7,1422
10,1423
10.3,1424
6.15,1425
4.45,1426
7.75,1427
11.1,1428
9.45,1429
6.95,1430
6.4,1431
8.05,1432
5.3,1433
8.05,1434
5.55,1435
6.4,1436
9.7,1437
7.25,1438
8.9,1439
12.5,1440
11.4,1441
8.85,1442
10,1443
13.3,1444
8.65,1445
8.6,1446
7.8,1447
12.8,1448
14.45,1449
16.15,1450
17.2,1451
15,1452
11.9,1453
11.1,1454
13.05,1455
10.85,1456
13.35,1457
8.85,1458
9.45,1459
8.9,1460
10.25,1461
14.75,1462
13.05,1463
11.1,1464
13.35,1465
13.6,1466
14.15,1467
13.3,1468
11.7,1469
13.9,1470
8.3,1471
8.6,1472
8.6,1473
12.75,1474
16.1,1475
19.75,1476
20.55,1477
21.95,1478
17.5,1479
17.2,1480
13.35,1481
14.45,1482
18.3,1483
13.6,1484
13.9,1485
16.4,1486
10,1487
11.1,1488
16.4,1489
20.55,1490
18.35,1491
14.2,1492
12.2,1493
16.65,1494
10,1495
10.55,1496
11.4,1497
12.2,1498
15.55,1499
19.15,1500
17.25,1501
9.7,1502
12.2,1503
15,1504
15.55,1505
13.6,1506
13.6,1507
15.25,1508
15,1509
15.25,1510
13.3,1511
11.95,1512
15,1513
15.6,1514
12.2,1515
11.95,1516
16.4,1517
19.75,1518
18.05,1519
15,1520
13.05,1521
15.55,1522
14.45,1523
14.75,1524
13.35,1525
18.05,1526
13.9,1527
17.25,1528
22.25,1529
25.55,1530
20,1531
16.95,1532
14.4,1533
21.4,1534
17.5,1535
16.65,1536
18.85,1537
21.95,1538
25,1539
30,1540
28.9,1541
21.65,1542
21.4,1543
22.25,1544
23.05,1545
21.95,1546
17.75,1547
18.6,1548
16.65,1549
16.4,1550
16.95,1551
16.1,1552
16.65,1553
14.4,1554
15.25,1555
18.05,1556
18.9,1557
18.3,1558
18.35,1559
19.75,1560
18.6,1561
17.2,1562
16.1,1563
17.8,1564
21.9,1565
18.9,1566
20,1567
17.5,1568
15.85,1569
18.85,1570
21.4,1571
22.5,1572
23.05,1573
23.85,1574
21.95,1575
21.15,1576
19.4,1577
14.7,1578
16.7,1579
15,1580
15.85,1581
16.4,1582
16.95,1583
20.55,1584
15.3,1585
16.4,1586
19.15,1587
22.2,1588
20,1589
21.1,1590
15,1591
20,1592
16.4,1593
14.4,1594
13.6,1595
16.65,1596
16.65,1597
16.4,1598
16.1,1599
15.85,1600
18.05,1601
17.75,1602
17.5,1603
12.5,1604
13.05,1605
12.8,1606
17.8,1607
18.05,1608
19.2,1609
14.7,1610
13.35,1611
11.95,1612
14.2,1613
13.05,1614
13.3,1615
12.5,1616
12.2,1617
11.65,1618
14.7,1619
16.35,1620
16.4,1621
13.6,1622
15.85,1623
8.9,1624
11.15,1625
8.05,1626
8.9,1627
9.7,1628
14.4,1629
14.75,1630
11.65,1631
8.85,1632
12.5,1633
9.75,1634
7.5,1635
6.4,1636
6.7,1637
7.5,1638
8.65,1639
8.3,1640
4.15,1641
5.85,1642
7.8,1643
5.55,1644
4.45,1645
6.1,1646
7.25,1647
10,1648
8.6,1649
9.7,1650
9.45,1651
9.15,1652
6.35,1653
8.6,1654
6.7,1655
6.1,1656
6.7,1657
5.3,1658
4.4,1659
5.55,1660
8.05,1661
5,1662
3.05,1663
1.1,1664
2.25,1665
3.05,1666
3.1,1667
5.25,1668
3.9,1669
3.35,1670
1.7,1671
1.4,1672
3.05,1673
1.1,1674
0.25,1675
-2.8,1676
0.25,1677
5.3,1678
1.1,1679
-1.1,1680
-5.25,1681
1.1,1682
5.55,1683
8.35,1684
11.1,1685
11.1,1686
10.3,1687
9.45,1688
6.65,1689
8.65,1690
8.65,1691
8.35,1692
6.95,1693
4.75,1694
3.6,1695
3.9,1696
4.7,1697
7.2,1698
5.55,1699
4.45,1700
0.85,1701
-1.4,1702
-1.95,1703
-1.7,1704
4.15,1705
3.9,1706
2.5,1707
3.65,1708
2.75,1709
1.35,1710
-0.6,1711
1.65,1712
1.65,1713
1.1,1714
2.8,1715
4.75,1716
4.75,1717
-14.45,1718
1.35,1719
1.65,1720
-1.1,1721
-1.1,1722
-3.3,1723
-2.5,1724
1.95,1725
1.1,1726
1.65,1727
3.1,1728
-0.55,1729
-5,1730
-6.1,1731
-8.35,1732
-8.35,1733
-5.25,1734
-6.1,1735
-0.85,1736
3.35,1737
2.25,1738
1.65,1739
3.9,1740
5,1741
3.6,1742
4.2,1743
3.9,1744
6.65,1745
3.85,1746
3.9,1747
4.7,1748
6.65,1749
6.9,1750
6.9,1751
7.8,1752
8.05,1753
6.1,1754
6.1,1755
4.75,1756
3.05,1757
0,1758
0.3,1759
6.95,1760
11.1,1761
11.1,1762
11.4,1763
9.7,1764
12.5,1765
8.35,1766
7.5,1767
10,1768
9.15,1769
8.9,1770
10.55,1771
8.6,1772
8.9,1773
7.25,1774
9.45,1775
5.55,1776
3.35,1777
6.9,1778
6.65,1779
5.3,1780
6.7,1781
4.15,1782
7.2,1783
10,1784
5.25,1785
5,1786
6.4,1787
9.15,1788
8.05,1789
6.7,1790
8.6,1791
10.3,1792
11.95,1793
10,1794
8.05,1795
7.5,1796
8.85,1797
9.4,1798
10.85,1799
13.35,1800
7.5,1801
6.1,1802
9.2,1803
8.9,1804
13.35,1805
10,1806
12.25,1807
8.9,1808
12.5,1809
7.5,1810
9.15,1811
10,1812
10.55,1813
10.6,1814
7.8,1815
10.55,1816
8.6,1817
10.55,1818
9.15,1819
7.75,1820
9.7,1821
10,1822
15.55,1823
18.6,1824
21.1,1825
16.1,1826
11.1,1827
9.75,1828
14.45,1829
16.65,1830
17.8,1831
18.6,1832
13.05,1833
11.65,1834
16.4,1835
13.35,1836
13.35,1837
13.6,1838
13.05,1839
13.05,1840
13.9,1841
16.65,1842
12.8,1843
13.3,1844
11.1,1845
9.75,1846
10.55,1847
12.2,1848
14.15,1849
12.8,1850
15.25,1851
15,1852
16.95,1853
17.8,1854
17.75,1855
16.7,1856
16.95,1857
16.95,1858
17.2,1859
17.8,1860
20.25,1861
14.7,1862
15,1863
15.25,1864
16.65,1865
16.65,1866
18.3,1867
13.05,1868
13.6,1869
13.05,1870
11.95,1871
11.65,1872
16.7,1873
16.9,1874
17.2,1875
16.95,1876
14.2,1877
13.35,1878
16.15,1879
18.6,1880
16.65,1881
20,1882
19.75,1883
20.25,1884
15.55,1885
15.25,1886
15.25,1887
15.85,1888
15,1889
18.9,1890
19.45,1891
19.15,1892
14.7,1893
15,1894
19.15,1895
18.35,1896
20.8,1897
17.75,1898
20.55,1899
17.5,1900
17.75,1901
16.4,1902
13.9,1903
14.15,1904
18.85,1905
20,1906
20,1907
16.95,1908
17.75,1909
18.6,1910
16.65,1911
17.75,1912
14.45,1913
18.65,1914
18.9,1915
19.2,1916
16.65,1917
15.55,1918
16.9,1919
20.55,1920
16.7,1921
18.05,1922
17.8,1923
17.2,1924
19.15,1925
16.4,1926
16.65,1927
15.85,1928
16.1,1929
20,1930
16.95,1931
16.95,1932
18.6,1933
18.05,1934
16.15,1935
19.2,1936
16.95,1937
20,1938
19.15,1939
19.45,1940
17.8,1941
16.4,1942
14.45,1943
15,1944
14.15,1945
15,1946
15.85,1947
15.6,1948
17.8,1949
19.7,1950
19.45,1951
16.95,1952
19.75,1953
21.65,1954
20.55,1955
17.5,1956
18.35,1957
23.05,1958
21.1,1959
18.85,1960
13.35,1961
18.35,1962
22.2,1963
16.65,1964
17.25,1965
16.4,1966
16.65,1967
13.3,1968
14.75,1969
18.85,1970
20,1971
19.7,1972
15.85,1973
16.4,1974
15,1975
13.9,1976
16.1,1977
19.7,1978
18.05,1979
16.65,1980
10.85,1981
10.6,1982
8.6,1983
10.55,1984
8.05,1985
12.5,1986
10.8,1987
13.05,1988
13.35,1989
14.2,1990
14.7,1991
13.3,1992
10.25,1993
8.6,1994
10.55,1995
8.9,1996
10.55,1997
12.2,1998
10,1999
10.55,2000
12.8,2001
13.85,2002
12.8,2003
12.2,2004
10.55,2005
7.8,2006
8.65,2007
11.1,2008
10.25,2009
6.65,2010
7.5,2011
8.3,2012
4.45,2013
3.85,2014
4.7,2015
5.3,2016
3.9,2017
6.1,2018
6.15,2019
8.05,2020
9.2,2021
11.4,2022
8.9,2023
6.4,2024
5.25,2025
4.15,2026
3.65,2027
5.3,2028
4.4,2029
5.3,2030
2.8,2031
4.45,2032
5.85,2033
6.7,2034
4.45,2035
3.05,2036
2.8,2037
3.9,2038
1.95,2039
4.2,2040
8.9,2041
6.1,2042
2.8,2043
1.95,2044
5.55,2045
10.3,2046
8.35,2047
6.95,2048
2.5,2049
2.5,2050
6.15,2051
5,2052
6.65,2053
6.95,2054
6.1,2055
9.7,2056
6.4,2057
6.65,2058
8.6,2059
7.8,2060
3.9,2061
5.25,2062
6.65,2063
9.2,2064
7.5,2065
5.25,2066
7.5,2067
6.15,2068
3.05,2069
-0.8,2070
-1.4,2071
2.5,2072
3.6,2073
1.1,2074
0.85,2075
-1.65,2076
-1.95,2077
-1.1,2078
5.3,2079
5.55,2080
8.35,2081
8.05,2082
4.45,2083
6.1,2084
9.45,2085
9.45,2086
8.9,2087
6.65,2088
3.35,2089
2.25,2090
3.6,2091
3.85,2092
5,2093
8.35,2094
6.65,2095
6.7,2096
7.2,2097
9.45,2098
8.9,2099
8.05,2100
7.2,2101
8.3,2102
9.15,2103
8.05,2104
7.2,2105
10.25,2106
9.15,2107
8.35,2108
8.05,2109
9.2,2110
9.45,2111
9.4,2112
8.9,2113
8.35,2114
6.95,2115
8.6,2116
7.75,2117
8.35,2118
10.8,2119
12.25,2120
8.9,2121
8.6,2122
11.65,2123
10,2124
13.9,2125
8.9,2126
6.4,2127
5.3,2128
3.3,2129
4.45,2130
5.85,2131
6.95,2132
4.75,2133
8.3,2134
2.5,2135
3.85,2136
2.8,2137
2.8,2138
5.55,2139
7.25,2140
6.65,2141
7.25,2142
4.15,2143
5.3,2144
4.75,2145
6.7,2146
6.65,2147
7.25,2148
8.6,2149
10.85,2150
8.9,2151
10.25,2152
9.45,2153
8.05,2154
6.4,2155
8.35,2156
11.4,2157
8.35,2158
7.75,2159
8.6,2160
8.9,2161
9.45,2162
5.3,2163
8.05,2164
6.4,2165
11.15,2166
10,2167
8.6,2168
9.2,2169
10.3,2170
10.55,2171
12.5,2172
15.55,2173
6.95,2174
11.15,2175
